Time;Electrical energy demand in kW;Heating energy  demand in kW;DHW demand in kW
01:58;49,88225898;62,41799504;0
01:59;49,40678337;68,76322975;0
02:00;49,84860006;67,64046593;0
02:01;50,14334257;68,41874582;0
02:02;50,46946774;69,27989296;0
02:03;50,71970875;69,94066478;0
02:04;51,00265487;70,68779582;0
02:05;51,30442452;71,48463118;0
02:06;51,60638051;72,28195857;0
02:07;51,84179103;72,90356987;0
02:08;52,26629484;74,02448992;0
02:09;52,68553436;75,13150936;0
02:10;52,94800385;75,82457099;0
02:11;53,06003286;76,12038827;0
02:12;53,52996507;77,36126389;0
02:13;53,54996052;77,41406271;0
02:14;54,1749538;79,06438355;0
02:15;53,66033102;79,31315231;0
02:16;53,26742781;79,88019943;0
02:17;52,82091567;80,52461621;0
02:18;52,47095214;81,02969179;0
02:19;52,10833093;81,55303521;0
02:20;51,6363875;82,23415503;0
02:21;51,32950089;82,67706098;0
02:22;50,9588641;83,21197269;0
02:23;50,48656571;83,8936048;0
02:24;50,24203387;84,24651889;0
02:25;49,6833949;85,05275974;0
02:26;49,48786724;85,33494984;0
02:27;49,08570946;85,91535338;0
02:28;48,62266459;86,5836306;0
02:29;48,2273774;87,15411833;0
02:30;47,34030217;85,58806883;0
02:31;46,68426129;83,89634477;0
02:32;45,93201164;81,95652839;0
02:33;45,23110989;80,1491222;0
02:34;44,60141846;78,52534511;0
02:35;43,63803616;76,04108372;0
02:36;43,3158014;75,21014115;0
02:37;42,24575822;72,45083475;0
02:38;41,56090429;70,68481084;0
02:39;41,02430645;69,30109299;0
02:40;40,71151352;68,49449794;0
02:41;39,8388898;66,24427453;0
02:42;38,48518457;62,75349251;0
02:43;38,03214036;61,5852333;0
02:44;37,83428706;61,07503157;0
02:45;37,538;66,45796667;0
02:46;37,538;71,97391549;0
02:47;37,538;78,59746595;0
02:48;37,538;85,25369881;0
02:49;37,538;90,35755905;0
02:50;37,538;95,16372067;0
02:51;37,538;103,1085091;0
02:52;37,538;109,4753568;0
02:53;37,538;112,8164116;0
02:54;37,538;123,1362331;0
02:55;37,538;126,9020215;0
02:56;37,538;131,415497;0
02:57;37,538;137,6202291;0
02:58;37,538;146,5802829;0
02:59;37,538;151,2288917;0
03:00;37,63750768;151,6027614;0
03:01;37,73464266;151,9685869;0
03:02;37,84017903;152,3660533;0
03:03;37,91886265;152,6623881;0
03:04;38,04097677;153,1222889;0
03:05;38,16456689;153,5877486;0
03:06;38,23718988;153,8612581;0
03:07;38,32480224;154,1912199;0
03:08;38,46589554;154,7225992;0
03:09;38,50298945;154,8623007;0
03:10;38,59235094;155,19885;0
03:11;38,73224458;155,7257113;0
03:12;38,83438002;156,1103693;0
03:13;38,97209043;156,6290081;0
03:14;39,06887548;156,9935157;0
03:15;39,039;156,9264833;0
03:16;39,039;156,969004;0
03:17;39,039;157,0123348;0
03:18;39,039;157,0605606;0
03:19;39,039;157,1062517;0
03:20;39,039;157,1659217;0
03:21;39,039;157,2118753;0
03:22;39,039;157,2367058;0
03:23;39,039;157,3037934;0
03:24;39,039;157,3370636;0
03:25;39,039;157,3818689;0
03:26;39,039;157,44362;0
03:27;39,039;157,4873044;0
03:28;39,039;157,517975;0
03:29;39,039;157,5271245;0
03:30;39,039;151,9499499;0
03:31;39,039;146,2638956;0
03:32;39,039;140,2792285;0
03:33;39,039;135,6247427;0
03:34;39,039;128,9508652;0
03:35;39,039;123,7822606;0
03:36;39,039;119,5418211;0
03:37;39,039;113,7375693;0
03:38;39,039;106,9573942;0
03:39;39,039;100,9536243;0
03:40;39,039;96,07858619;0
03:41;39,039;86,90493375;0
03:42;39,039;82,86581685;0
03:43;39,039;80,38344532;0
03:44;39,039;75,3278026;0
03:45;39,24455295;73,35847703;0
03:46;39,44551503;74,40504582;0
03:47;39,63012733;75,3664683;0
03:48;39,80429341;76,27348907;0
03:49;40,0320282;77,4594845;0
03:50;40,23549896;78,51911796;0
03:51;40,44537534;79,61211054;0
03:52;40,6932002;80,90273089;0
03:53;40,93059632;82,13904059;0
03:54;41,01745757;82,59139593;0
03:55;41,17294941;83,40116513;0
03:56;41,55969209;85,41524065;0
03:57;41,68843035;86,08568274;0
03:58;41,96369266;87,51919163;0
03:59;42,08296398;88,14033187;0
04:00;41,9404453;92,52598699;0
04:01;41,844216;96,88380865;0
04:02;41,75597323;100,8799536;0
04:03;41,6380082;106,2220958;0
04:04;41,5300937;111,1090914;0
04:05;41,43240642;115,5329388;0
04:06;41,37221646;118,2586896;0
04:07;41,26924191;122,9219757;0
04:08;41,11837582;129,7540687;0
04:09;41,04175029;133,2241178;0
04:10;40,95399455;137,1982076;0
04:11;40,8666188;141,1550893;0
04:12;40,78193287;144,9901598;0
04:13;40,57839765;154,207417;0
04:14;40,55630174;155,2080485;0
04:15;40,541;155,9517019;0
04:16;40,541;156,0066352;0
04:17;40,541;156,0513915;0
04:18;40,541;156,1124194;0
04:19;40,541;156,1612803;0
04:20;40,541;156,2248354;0
04:21;40,541;156,2567837;0
04:22;40,541;156,3204577;0
04:23;40,541;156,3788331;0
04:24;40,541;156,4051886;0
04:25;40,541;156,4794346;0
04:26;40,541;156,5496778;0
04:27;40,541;156,5597605;0
04:28;40,541;156,6521424;0
04:29;40,541;156,7160947;0
04:30;40,74146322;157,0717679;0
04:31;40,92157274;157,4147737;0
04:32;41,13299412;157,8174107;0
04:33;41,37967958;158,2872056;0
04:34;41,50643023;158,5285932;0
04:35;41,77520486;159,0404554;0
04:36;41,92291764;159,3217639;0
04:37;42,10761756;159,6735118;0
04:38;42,35062152;160,1362955;0
04:39;42,52442917;160,4672998;0
04:40;42,83575932;161,060206;0
04:41;42,90902149;161,1997286;0
04:42;43,04275165;161,4544082;0
04:43;43,27515491;161,8970036;0
04:44;43,44059984;162,2120817;0
04:45;43,544;166,9955154;0
04:46;43,544;171,418841;0
04:47;43,544;175,963434;0
04:48;43,544;180,4900166;0
04:49;43,544;184,7504601;0
04:50;43,544;188,521435;0
04:51;43,544;192,2862676;0
04:52;43,544;199,1655466;0
04:53;43,544;201,6940119;0
04:54;43,544;207,3209835;0
04:55;43,544;211,1761451;0
04:56;43,544;216,6205296;0
04:57;43,544;218,8417003;0
04:58;43,544;223,3291825;0
04:59;43,544;230,3925197;0
05:00;43,33432096;236,5062711;0,00502727
05:01;43,15230637;242,9197548;0,009391256
05:02;42,92213918;251,0299483;0,01490975
05:03;42,71106166;258,4674965;0,01997055
05:04;42,50919081;265,5806373;0,02481061
05:05;42,31249616;272,5113891;0,029526566
05:06;42,17635534;277,3084601;0,032790681
05:07;41,8707863;288,0755206;0,040117012
05:08;41,6796537;294,8102875;0,044699612
05:09;41,47345659;302,0758691;0,049643399
05:10;41,28076463;308,8655816;0,054263385
05:11;41,14790502;313,5470357;0,057448831
05:12;40,85000566;324,0438465;0,064591273
05:13;40,62090819;332,1163472;0,070084119
05:14;40,68386963;329,8978317;0,068574554
05:15;40,64335907;328,9325721;0,174700037
05:16;40,74045928;323,2413741;0,2721237
05:17;40,84393764;317,1763427;0,375946756
05:18;40,9606595;310,3350888;0,493057428
05:19;41,05869527;304,5890556;0,591419776
05:20;41,1700209;298,0640834;0,703116241
05:21;41,23059929;294,5134875;0,763896424
05:22;41,32371052;289,0560902;0,857317816
05:23;41,42506564;283,1155054;0,959010558
05:24;41,52530465;277,2403373;1,059583478
05:25;41,64702785;270,1059466;1,181712154
05:26;41,71600751;266,0629392;1,250921588
05:27;41,89596441;255,5153785;1,431477949
05:28;41,96584493;251,4195702;1,501591244
05:29;42,08485223;244,4443628;1,620994971
05:30;42,42970754;234,8962687;1,582970609
05:31;42,81404214;222,9414532;1,587897976
05:32;43,18983605;211,2522979;1,592715847
05:33;43,6625587;196,548152;1,598776394
05:34;44,06200627;184,1232443;1,603897516
05:35;44,41437866;173,1626207;1,608415111
05:36;44,71099944;163,9361637;1,612217941
05:37;45,13605134;150,7148273;1,617667325
05:38;45,64804067;134,7892823;1,624231291
05:39;46,16098369;118,8340727;1,630807483
05:40;46,56181184;106,3662218;1,635946306
05:41;47,05548437;91,01042507;1,642275441
05:42;47,40084707;80,26783945;1,646703168
05:43;47,62196076;73,39004759;1,649537959
05:44;47,95454585;63,04491267;1,65380187
05:45;48,33730689;63,05277494;8,523999668
05:46;48,65234477;66,22679037;16,00392913
05:47;48,92265613;68,95018482;22,42191884
05:48;49,2034432;71,7791223;29,08863276
05:49;49,58985948;75,672277;38,26329594
05:50;49,8422974;78,21559611;44,25691758
05:51;50,19781308;81,79742645;52,6979094
05:52;50,35617593;83,39293654;56,45791095
05:53;50,73454986;87,20506436;65,44162505
05:54;51,06856887;90,57031513;73,37222242
05:55;51,46913966;94,60607703;82,88295574
05:56;51,80045934;97,94413196;90,74946301
05:57;51,89428773;98,88945558;92,97722595
05:58;52,19899933;101,9594334;100,2119789
05:59;52,37380708;103,7206263;104,3624309
06:00;52,95971003;122,1500525;102,1004977
06:01;53,33128229;137,3378676;96,14698945
06:02;53,79821573;156,4235191;88,66555896
06:03;54,13752773;170,2927134;83,22894011
06:04;54,54576778;186,9793045;76,68792311
06:05;54,87894452;200,5977238;71,34960616
06:06;55,23456167;215,1333822;65,6517384
06:07;55,84734814;240,1806976;55,83338098
06:08;56,26538079;257,2675558;49,1354623
06:09;56,54235295;268,5886431;44,69768204
06:10;57,11262102;291,898042;35,56057465
06:11;57,41817135;304,3872462;30,66490143
06:12;57,59188917;311,4878683;27,88151146
06:13;57,89517616;323,8845596;23,02210261
06:14;58,33664496;341,9293581;15,9486786
06:15;59,1485253;375,4464915;15,66251475
06:16;59,78801193;401,9452587;19,2167089
06:17;60,40998559;427,7183311;22,67356795
06:18;60,87697216;447,0691161;25,26902631
06:19;61,65082861;479,1358413;29,5700327
06:20;62,04200382;495,3451884;31,74414014
06:21;62,85447441;529,011989;36,25975947
06:22;63,16130499;541,7263003;37,96508903
06:23;63,90703032;572,6273402;42,10974581
06:24;64,75468746;607,7521861;46,82092807
06:25;65,18540346;625,6000072;49,21479873
06:26;66,08861874;663,0270467;54,23476679
06:27;66,22366801;668,6231592;54,9853553
06:28;67,0331246;702,1650672;59,48422321
06:29;67,28892739;712,7649114;60,90594611
06:30;68,06307469;689,7894449;62,26297979
06:31;68,61885551;651,0146451;62,04516879
06:32;69,04593135;621,219122;61,87779738
06:33;69,6516571;578,9598468;61,64041292
06:34;70,11979604;546,2995007;61,45694885
06:35;70,42959941;524,6856502;61,33553664
06:36;71,06470754;480,3764728;61,08663719
06:37;71,64256155;440,061707;60,86017569
06:38;72,02827638;413,1517907;60,70901371
06:39;72,39955076;387,2493319;60,56351095
06:40;73,10680707;337,9066399;60,28633657
06:41;73,84344692;286,513965;59,99764675
06:42;74,37288733;249,5768392;59,79015858
06:43;74,91781199;211,5594341;59,57660212
06:44;75,32724559;182,9947458;59,41614473
06:45;76,59966896;198,9707842;56,48163782
06:46;78,18893176;197,2798419;53,31976481
06:47;79,74346447;195,6258516;50,22698807
06:48;81,23844876;194,0352197;47,2526842
06:49;82,33136077;192,8723842;45,07831189
06:50;83,70533986;191,4104993;42,34475052
06:51;85,59508219;189,399853;38,58506692
06:52;86,59841578;188,3323271;36,58891284
06:53;88,50482407;186,3039486;32,79607195
06:54;89,80800224;184,9173944;30,20337053
06:55;91,39226178;183,2317754;27,05145161
06:56;93,98637815;180,47169;21,89040048
06:57;95,3161797;179,056809;19,24473128
06:58;97,03803195;177,2247943;15,81906866
06:59;97,0446208;177,2177839;15,80596
07:00;99,31844722;231,7975747;15,04479899
07:01;101,3211814;296,0180799;15,4403514
07:02;103,1054137;353,2320144;15,79274834
07:03;104,8744049;409,9572196;16,14213506
07:04;106,3500091;457,2745557;16,43357603
07:05;108,4468208;524,511791;16,84770935
07:06;109,6502923;563,1028059;17,08540241
07:07;111,9130117;635,6601072;17,53230353
07:08;113,3126949;680,5429304;17,80874964
07:09;115,3056858;744,4510035;18,20237769
07:10;118,2852276;839,994226;18,79085566
07:11;119,9706631;894,0400997;19,12373961
07:12;120,4521731;909,4803993;19,21884082
07:13;122,5134485;975,5781133;19,62595549
07:14;125,2561192;1063,52573;20,16764995
07:15;123,0810898;1019,306015;22,21652509
07:16;121,768592;998,9186227;24,0642665
07:17;120,2457602;975,2640555;26,20811717
07:18;118,8788891;954,0320674;28,13240567
07:19;116,9629351;924,2710222;30,82969605
07:20;115,2771134;898,084687;33,20300483
07:21;114,3481491;883,6548278;34,51080568
07:22;112,3811319;853,1006039;37,27998309
07:23;111,5990299;840,9519969;38,38103046
07:24;109,7977052;812,971521;40,91694504
07:25;107,5533684;778,1096158;44,07653439
07:26;106,2538928;757,9245018;45,90594304
07:27;104,7246243;734,1699504;48,05885543
07:28;102,860715;705,2173308;50,68287692
07:29;102,5646489;700,6184543;51,09968034
07:30;101,2891105;656,2913676;48,46526701
07:31;100,5326518;621,7290381;45,40762961
07:32;99,59277068;578,7862064;41,60859148
07:33;98,80885766;542,9695;38,43998269
07:34;97,96786272;504,5447409;35,04064642
07:35;97,18371794;468,717445;31,87110082
07:36;96,33177891;429,7926543;28,42752808
07:37;95,75635989;403,5019642;26,10166064
07:38;95,16102539;376,3013432;23,69529402
07:39;94,36662723;340,0055744;20,48430386
07:40;93,01427472;278,2170699;15,01803916
07:41;92,9435187;274,9842528;14,73204042
07:42;91,64580313;215,6920908;9,486620508
07:43;90,52812089;164,6255874;4,968902733
07:44;89,55138549;119,9988948;1,0208979
07:45;89,69119085;177,1979985;4,148740829
07:46;89,32367442;207,23081;5,024881405
07:47;88,88610937;242,9878737;6,068014327
07:48;88,5371115;271,5073795;6,900007571
07:49;88,12829796;304,9149196;7,87459836
07:50;87,5733142;350,267239;9,197651556
07:51;87,38100522;365,9823987;9,656106439
07:52;86,79795925;413,627913;11,04605851
07:53;86,54356091;434,4169083;11,65253127
07:54;86,09636922;470,9606453;12,71861364
07:55;85,86167176;490,1397184;13,27812051
07:56;85,4965239;519,9789741;14,14861452
07:57;84,69651734;585,3541353;16,05578966
07:58;84,72495221;583,0304868;15,98800238
07:59;83,85409294;654,1956095;18,06408678
08:00;84,18307032;625,3914764;16,90640754
08:01;84,28306608;615,2813856;16,2911207
08:02;84,37991599;605,4893567;15,69519069
08:03;84,46580243;596,8057917;15,16672034
08:04;84,59596;583,6461849;14,36584396
08:05;84,67599766;575,5539619;13,87336191
08:06;84,79482073;563,5403331;13,14222825
08:07;84,90682276;552,216346;12,45306528
08:08;85,0011585;542,6785126;11,87260528
08:09;85,0839187;534,3110269;11,3633711
08:10;85,21984665;520,5680051;10,52698886
08:11;85,23465177;519,0711311;10,43589107
08:12;85,32433485;510,0037056;9,884059473
08:13;85,47654524;494,6144449;8,947489291
08:14;85,5324504;488,9621423;8,603497586
08:15;86,61783451;466,1443225;16,63189389
08:16;87,4882513;451,4632347;23,68229889
08:17;88,46774533;434,9423702;31,61623312
08:18;89,55863868;416,542563;40,4525056
08:19;90,45842455;401,3661148;47,74080108
08:20;91,86605448;377,6239961;59,14265045
08:21;92,50295111;366,8816307;64,3015343
08:22;93,58704912;348,5964387;73,08276427
08:23;94,38554905;335,1283533;79,55064035
08:24;95,67235662;313,4241133;89,97382446
08:25;96,61907191;297,456119;97,64224987
08:26;98,17321754;271,2427592;110,2308812
08:27;98,80817178;260,5331554;115,3740317
08:28;100,085224;238,9934558;125,7181974
08:29;99,98109611;240,7497536;124,8747578
08:30;101,8922308;235,1849193;122,8778145
08:31;103,0841828;239,6997913;116,3992353
08:32;104,5446703;245,2318205;108,4610944
08:33;105,9265361;250,466047;100,9502831
08:34;107,2261576;255,388749;93,88649131
08:35;108,0658713;258,5694134;89,32242239
08:36;109,8706408;265,405513;79,51301617
08:37;110,8102959;268,9647354;74,40573855
08:38;112,1347305;273,9814241;67,20708134
08:39;113,908403;280,6997346;57,56669558
08:40;114,3525274;282,3819876;55,1527602
08:41;115,8297223;287,9773012;47,12380981
08:42;117,414159;293,9788248;38,51197176
08:43;118,977555;299,900651;30,01449474
08:44;119,7432961;302,8011224;25,85248662
08:45;119,1254596;298,5647164;22,6030732
08:46;118,1559707;293,0440857;21,43142181
08:47;116,9920846;286,4164852;20,02483663
08:48;116,0525688;281,0665323;18,88940846
08:49;115,2767083;276,6484938;17,95176179
08:50;114,0268506;269,5313387;16,44127776
08:51;113,4386204;266,181737;15,73038698
08:52;111,8856886;257,3387655;13,85363044
08:53;111,5598248;255,4831754;13,45981589
08:54;110,2256002;247,8856037;11,84737232
08:55;108,9190965;240,4458856;10,26843027
08:56;108,6611639;238,9771211;9,956712285
08:57;107,1918977;230,6105726;8,18106767
08:58;106,5623228;227,0255388;7,420210795
08:59;104,980058;218,0155336;5,508004467
09:00;107,0451454;215,1165077;8,37378216
09:01;109,0624092;211,3625026;11,19647369
09:02;111,3405372;207,1230453;14,38418389
09:03;112,7140746;204,5669759;16,30612997
09:04;115,2953836;199,7633171;19,9180716
09:05;116,8557565;196,8595581;22,10145055
09:06;119,5694221;191,809592;25,89859423
09:07;120,7912457;189,5358527;27,60825218
09:08;122,9249827;185,5650981;30,59392085
09:09;126,0280638;179,7904533;34,93596104
09:10;127,8652977;176,371473;37,50674257
09:11;130,0664565;172,2752505;40,58675236
09:12;132,2568561;168,1990504;43,6517071
09:13;132,0941719;168,5017957;43,42406843
09:14;134,6794035;163,6908373;47,04149872
09:15;132,988031;166,6325218;45,55436477
09:16;130,8782523;170,3564007;43,46653293
09:17;128,6184133;174,3451443;41,23020189
09:18;126,9617411;177,2692646;39,59076312
09:19;124,8145668;181,0591488;37,46592472
09:20;122,8765215;184,4799085;35,54803986
09:21;121,1150042;187,5890863;33,80484662
09:22;118,0154163;193,0600344;30,73750209
09:23;116,6209763;195,5213;29,35756768
09:24;115,1006424;198,2047753;27,85304902
09:25;112,510675;202,7762143;25,2900237
09:26;110,885911;205,6440149;23,68216116
09:27;108,9787523;209,0102579;21,79484164
09:28;105,4676471;215,2075573;18,32026061
09:29;105,1459888;215,7753025;18,00194832
09:30;103,9145809;224,5486378;15,38855323
09:31;104,1784739;229,6905678;14,46457607
09:32;104,5033675;236,0210871;13,32701579
09:33;104,764519;241,109599;12,41263758
09:34;105,0936167;247,5220351;11,2603573
09:35;105,4710089;254,8754858;9,938981763
09:36;105,738742;260,0922391;9,001559245
09:37;106,1172256;267,4669562;7,676362251
09:38;106,2782302;270,604114;7,112631855
09:39;106,5802221;276,4883959;6,055258044
09:40;106,9991727;284,6516081;4,588372728
09:41;107,3520671;291,5277221;3,352772026
09:42;107,5735569;295,843428;2,577262883
09:43;107,6695884;297,714593;2,241024587
09:44;108,02683;304,6754108;0,990203066
09:45;110,1620378;302,9303604;1,191238085
09:46;112,1990866;299,6312353;1,672462781
09:47;114,5420995;295,8365828;2,225967251
09:48;116,3563259;292,8983324;2,654553208
09:49;119,116735;288,4276812;3,306661778
09:50;121,1779334;285,0894446;3,793591452
09:51;122,9991787;282,1398266;4,223835533
09:52;125,5631849;277,9872618;4,829546641
09:53;126,6622754;276,2072177;5,089191587
09:54;129,3946137;271,7820289;5,734668826
09:55;131,5412823;268,3053679;6,241789676
09:56;132,8321086;266,2147959;6,546729581
09:57;135,6624275;261,6309216;7,21535337
09:58;136,3832631;260,4634844;7,385640826
09:59;140,5809417;253,6650875;8,37728449
10:00;136,0050362;262,3915583;7,604426073
10:01;132,5294602;269,2782952;7,077993991
10:02;129,597049;275,0887693;6,633832983
10:03;125,0112602;284,1753554;5,939241258
10:04;122,8966818;288,3653212;5,618954244
10:05;119,1461274;295,7969186;5,050872239
10:06;115,4215367;303,1770696;4,486722874
10:07;111,8540958;310,2458337;3,946376366
10:08;109,1639344;315,5762978;3,538908016
10:09;103,0561965;327,6785748;2,61379254
10:10;102,5346121;328,7120768;2,534790158
10:11;96,52388406;340,622132;1,624368393
10:12;93,4557157;346,7016043;1,159644777
10:13;91,53907417;350,4993649;0,869338485
10:14;89,10651253;355,3194039;0,500887765
10:15;90,64544133;348,4978346;1,300081759
10:16;94,11444104;337,94671;2,377387224
10:17;96,94208658;329,3462941;3,255518748
10:18;100,5547851;318,3581028;4,377450196
10:19;104,0406334;307,7557325;5,459988028
10:20;107,9930344;295,7343204;6,687414822
10:21;111,8057495;284,1377692;7,871461872
10:22;115,6043402;272,5841785;9,051122521
10:23;118,4033493;264,0708615;9,920360952
10:24;121,5393274;254,5326377;10,89424582
10:25;125,8051065;241,5580715;12,21899287
10:26;127,4297138;236,6167526;12,72351823
10:27;133,0951355;219,3851078;14,48292738
10:28;136,1104762;210,2138083;15,41934803
10:29;140,224955;197,6994289;16,69710845
10:30;133,5695875;204,2757877;15,01505677
10:31;129,3242552;204,4883955;14,0542345
10:32;123,7612564;204,7669924;12,79519213
10:33;119,5119532;204,979799;11,83347113
10:34;114,5386464;205,228864;10,70789045
10:35;110,2882649;205,4417246;9,745925396
10:36;104,3118454;205,7410258;8,393315856
10:37;102,5320375;205,8301592;7,990501898
10:38;95,8312086;206,1657391;6,473940811
10:39;93,62669994;206,2761417;5,975006709
10:40;89,61811422;206,4768931;5,067765951
10:41;82,14195402;206,8513018;3,375728478
10:42;77,97003729;207,0602329;2,431521927
10:43;71,91840437;207,3633008;1,061889736
10:44;72,14338195;207,3520339;1,112807651
10:45;68,59122237;211,5503396;7,987614748
10:46;68,05980798;216,048709;16,40812956
10:47;67,52830164;220,5478566;24,83010123
10:48;67,13014001;223,9182548;31,13916243
10:49;66,55766716;228,7641799;40,21026808
10:50;66,04407046;233,1117243;48,34845312
10:51;65,52897045;237,4719941;56,51045878
10:52;65,24912147;239,8408876;60,94479947
10:53;64,66834129;244,7571334;70,14753879
10:54;64,22500875;248,5098988;77,17235467
10:55;63,54860193;254,2356145;87,89034378
10:56;62,92222319;259,5378475;97,81561392
10:57;62,29121846;264,879239;107,8141852
10:58;62,39135443;264,0315981;106,227483
10:59;61,3186095;273,1122761;123,2256388
11:00;62,1834645;276,7316847;117,0469758
11:01;62,75955264;281,996666;114,8944946
11:02;63,34043403;287,3054538;112,724104
11:03;63,86245096;292,0762679;110,7736532
11:04;64,46588811;297,5911972;108,5189858
11:05;65,22756917;304,5523483;105,67306
11:06;65,80409214;309,8213036;103,5189541
11:07;66,44741893;315,7007921;101,1152441
11:08;66,94051335;320,2072777;99,27285858
11:09;67,74334175;327,5444823;96,27319085
11:10;68,13939761;331,1641137;94,79337775
11:11;69,05349887;339,5182625;91,37795289
11:12;69,03606067;339,3588915;91,44310852
11:13;70,08427938;348,9387657;87,52657064
11:14;70,84903731;355,9280369;84,66914843
11:15;70,571;361,2298018;80,6054811
11:16;70,571;369,4159446;75,27958485
11:17;70,571;378,2210178;69,55101313
11:18;70,571;385,4389621;64,85502581
11:19;70,571;394,4876776;58,96794064
11:20;70,571;401,7141776;54,26638705
11:21;70,571;411,4192781;47,95225848
11:22;70,571;416,9093133;44,38044713
11:23;70,571;422,3340283;40,85113306
11:24;70,571;436,6734802;31,5219001
11:25;70,571;440,5140548;29,02322618
11:26;70,571;449,4708852;23,19592132
11:27;70,571;459,1829221;16,87727992
11:28;70,571;460,2074319;16,21073491
11:29;70,571;471,2603461;9,019720128
11:30;70,571;453,5760399;9,20580559
11:31;70,571;436,9738648;10,41717174
11:32;70,571;418,6026025;11,7576181
11:33;70,571;398,7383884;13,20699666
11:34;70,571;379,3360306;14,6226762
11:35;70,571;355,7302558;16,34505512
11:36;70,571;344,0490213;17,19736827
11:37;70,571;322,2881264;18,78513682
11:38;70,571;298,5018486;20,52068602
11:39;70,571;276,5138422;22,12502561
11:40;70,571;262,7811129;23,12702464
11:41;70,571;235,2892003;25,13295291
11:42;70,571;215,3347186;26,58891778
